0,1,2
0.008726514925280777,0.9836460505581812,0.007627434516537961
0.021346436585227637,0.023137449356658145,0.9555161140581142
0.015757005427161182,0.9706731271112531,0.013569867461585802
0.02801404274398292,0.9441101725888604,0.027875784667156667
0.015984916406775646,0.01873452596443959,0.9652805576287847
0.019804504652569485,0.9604013473785914,0.019794147968839184
0.02801404274398292,0.9441101725888604,0.027875784667156667
0.03494489783584882,0.9277921916046734,0.037262910559477655
0.1675851462142193,0.6653610027731542,0.1670538510126265
0.016941448226330865,0.019987889150222635,0.9630706626234465
0.031680271582492814,0.032856106673046774,0.9354636217444604
0.9790259804565947,0.010502836408031313,0.010471183135373987
0.014142644577973968,0.9719131331512543,0.013944222270771772
0.1675851462142193,0.6653610027731542,0.1670538510126265
0.13170125521260861,0.03302527442066708,0.8352734703667243
0.016536852582928457,0.016328020778785878,0.9671351266382856
0.9675860921680614,0.017098429497544615,0.015315478334394176
0.02106901965901618,0.02118090158780998,0.9577500787531738
0.025936623957539647,0.023933863149805144,0.9501295128926552
0.06930994428463039,0.8635314537187031,0.06715860199666662
0.09497049812364292,0.021099188293951573,0.8839303135824056
0.013624451134933999,0.01447247549254652,0.9719030733725195
0.012438974838369723,0.012754225885897287,0.974806799275733
0.0295222021791762,0.029395005714204125,0.9410827921066197
0.055682090411650134,0.8887077656747965,0.05561014391355329
0.019755782322184955,0.01768151049957978,0.9625627071782353
0.052121377062144265,0.03701928266224822,0.9108593402756076
0.011260721704952067,0.010559333786884973,0.9781799445081629
0.03491713975600999,0.03761207256693977,0.9274707876770503
0.013716654192008966,0.011738973486374465,0.9745443723216165
0.016662630948401255,0.018015999407129325,0.9653213696444695
0.03788211438575699,0.03935112791830159,0.9227667576959414
0.017607417679867506,0.01793631428113426,0.9644562680389983
0.02345619145298185,0.635652051042388,0.34089175750463024
0.02436446255494516,0.9483286933969812,0.027306844048073667
0.013202447824208164,0.015907567964275525,0.9708899842115163
0.012808328699613594,0.013438290241431594,0.9737533810589548
0.013953513877872307,0.015078962696920974,0.9709675234252066
0.01221040816151969,0.014665018896298739,0.9731245729421816
0.015617539729861131,0.8092152632316549,0.175167197038484
0.9540324021814044,0.02026542330486339,0.02570217451373222
0.01919736698222051,0.019890204216407536,0.9609124288013718
0.9036233375045936,0.08446209690075611,0.011914565594650383
0.9509519964120992,0.023814070173160392,0.02523393341474032
0.017438124375199534,0.3402813029900743,0.6422805726347262
0.015387768120074911,0.7480244399655315,0.23658779191439358
0.01046071727387583,0.25994764679590526,0.7295916359302189
0.01221040816151969,0.014665018896298739,0.9731245729421816
0.014208569987621105,0.9708915346718824,0.014899895340496539
0.012822027473067786,0.014970950705970881,0.9722070218209614
0.011394491923245691,0.011712002565823517,0.9768935055109308
0.021027164432410924,0.022045541997151294,0.9569272935704377
0.021478352727029235,0.022218610009096397,0.9563030372638744
0.016266865211528852,0.017306935992124385,0.9664261987963468
0.037589965872933014,0.05217248054615308,0.9102375535809138
0.013821229224069118,0.015370503548272262,0.9708082672276587
0.022808024534807108,0.34509418686310284,0.6320977886020901
0.03099629253827515,0.032516185640637005,0.9364875218210879
0.022813087971838345,0.02347944122814525,0.9537074708000164
0.010047259010340464,0.010345759085350969,0.9796069819043086
0.024695798825096645,0.02347365518044168,0.9518305459944617
0.016340504668483313,0.01975376383011796,0.9639057315013987
0.01492376729412663,0.015107608939288236,0.9699686237665851
0.01105384048421874,0.011540598089214295,0.977405561426567
0.014773366731338888,0.9704916177565661,0.014735015512094949
0.015564561564747356,0.7537146316746675,0.23072080676058515
0.019229212395141363,0.02051058073152704,0.9602602068733316
0.024718158687746614,0.026217340559192254,0.9490645007530611
0.03527052404425979,0.03610449612145453,0.9286249798342856
0.02296887012267438,0.02291085340416119,0.9541202764731644
0.013327262692751023,0.013851941879208284,0.9728207954280407
0.016150129807273587,0.01662879430747371,0.9672210758852526
0.013201630961481787,0.01432756003970008,0.9724708089988181
0.0074237189431808626,0.007474084718378493,0.9851021963384406
0.02040023076288319,0.021058502458913105,0.9585412667782036
0.04847866600190358,0.050714717417947495,0.9008066165801489
0.9289049531330705,0.03463732564141208,0.036457721225517374
0.017675055359324256,0.018804142702694593,0.9635208019379811
0.024455128131382547,0.023747392540731063,0.9517974793278864
0.016063779317801532,0.015304848019368076,0.9686313726628304
0.013710823077069506,0.9718509724046457,0.014438204518284757
0.012322103075343635,0.9736661988522679,0.014011698072388407
0.022727742478253883,0.03185739670574811,0.945414860815998
0.013465885643597679,0.014503185901892425,0.9720309284545099
0.012167299565100615,0.012520172781242848,0.9753125276536565
0.024481857887571953,0.4610847871096149,0.5144333550028131
0.01563120217548921,0.017006506169098403,0.9673622916554124
0.023263827557174384,0.8181008459523024,0.15863532649052328
0.01696516298737623,0.965635629013291,0.017399207999332717
0.02120006995847211,0.9560261710078275,0.022773759033700384
0.9585634031834535,0.020211974940042954,0.021224621876503712
0.055682090411650134,0.8887077656747965,0.05561014391355329
0.02454849185667786,0.6616112874727931,0.3138402206705291
0.055682090411650134,0.8887077656747965,0.05561014391355329
0.9585634031834535,0.020211974940042954,0.021224621876503712
0.017088576087782557,0.02013071958525965,0.9627807043269577
0.027438216591878034,0.9431219120269144,0.02943987138120756
0.7600511824330385,0.013982505023632106,0.22596631254332944
0.960650083546149,0.02206134049942736,0.01728857595442376
0.011617326404657879,0.012091447916335082,0.9762912256790071
0.010120659627101162,0.010370921401939018,0.9795084189709599
0.017684404651430417,0.01860526362181468,0.9637103317267549
0.021521671328904552,0.9553101442358265,0.023168184435268864
0.010120659627101162,0.010370921401939018,0.9795084189709599
0.017256942377207384,0.017673249205443727,0.9650698084173489
0.012391627678435824,0.01510032836750522,0.972508043954059
0.020907989639378923,0.7463995478515084,0.23269246250911255
0.024983962401316635,0.03211754651617064,0.9428984910825128
0.0259806302396503,0.022743870372044894,0.9512754993883048
0.01646164623939677,0.016679183733670305,0.966859170026933
0.012829561267763748,0.01352270705683541,0.9736477316754009
0.0149120323752037,0.015000584971428485,0.9700873826533678
0.016269115585499403,0.5416997896109543,0.4420310948035463
0.016269115585499403,0.5416997896109543,0.4420310948035463
0.011654252053160312,0.6761495963112214,0.31219615163561837
0.015620860397941505,0.016076927609014798,0.9683022119930438
0.01228811211737547,0.01233012624754515,0.9753817616350794
0.014605155298933168,0.014447421552449161,0.9709474231486176
0.015773071132238567,0.01649074371978814,0.9677361851479733
0.01747070140585779,0.017937482523347783,0.9645918160707944
0.01682144271268776,0.017045754436123522,0.9661328028511886
0.9601510842985463,0.019959572523080938,0.019889343178372876
0.018931384172450334,0.01953233985989484,0.9615362759676549
0.016224865141639053,0.01650140591488548,0.9672737289434755
0.028311570346303758,0.02919162388677372,0.9424968057669225
0.01177229021830211,0.01162498168399888,0.976602728097699
0.9538653696155415,0.02416017219180599,0.021974458192652604
0.03262359544029801,0.03516306630131425,0.9322133382583878
0.021925110108237427,0.9542774707079124,0.02379741918385006
0.018705209452355827,0.0196437758110343,0.9616510147366099
0.015522872484574146,0.014790421893233192,0.9696867056221926
0.018036299030924144,0.01823834313228919,0.9637253578367867
0.014385024806044996,0.01453146526780876,0.9710835099261462
0.015111533091546423,0.017015021466281994,0.9678734454421716
0.028393152718550144,0.029629429383648605,0.9419774178978013
0.015625540959542047,0.015021910561691292,0.9693525484787666
0.019916787799457526,0.9583393398590216,0.021743872341520795
0.01603717496418964,0.9605384838622375,0.023424341173572834
0.06930994428463039,0.8635314537187031,0.06715860199666662
0.021868826283653532,0.9530124861434328,0.02511868757291378
0.018448074985196142,0.42986041126473845,0.5516915137500655
0.01352794898829815,0.614576350071521,0.371895700940181
0.01231291036286006,0.4266086906007488,0.5610783990363911
0.014122670278047112,0.014280127782883519,0.9715972019390693
0.01603717496418964,0.9605384838622375,0.023424341173572834
0.016597859461985633,0.016540797145243175,0.9668613433927712
0.019394870226840537,0.020403202544870023,0.9602019272282895
0.01838291110490513,0.02275638253902724,0.9588607063560677
0.02638685146307448,0.9439777198244306,0.02963542871249481
0.026403993185460824,0.9446797943529038,0.028916212461635366
0.015425108170423129,0.015528145817914613,0.9690467460116622
0.02640511902733276,0.9432404002658037,0.03035448070686366
0.019105506051464775,0.4462690315463132,0.5346254624022221
0.02954864300883514,0.9399685638373274,0.030482793153837406
0.039117967116118486,0.040891618506085935,0.9199904143777955
0.024435741516212035,0.7499009741342422,0.22566328434954575
0.024459911376817117,0.7911455263293813,0.1843945622938017
0.05108257514871602,0.054551401500319195,0.8943660233509647
0.022759255507576175,0.022962987546010515,0.9542777569464134
0.026733951601641538,0.026888111690914623,0.9463779367074437
0.026616774327512513,0.02662774158059445,0.9467554840918929
0.03517939263575004,0.03492971856475924,0.9298908887994908
0.01930109834262186,0.020119210122315493,0.9605796915350627
0.023214716051565193,0.02328875947091131,0.9534965244775235
0.016120563669076077,0.407824696561882,0.5760547397690419
0.014862432640058409,0.015385471615818694,0.9697520957441229
0.5923878132626502,0.020107343850896964,0.3875048428864528
0.023214716051565193,0.02328875947091131,0.9534965244775235
0.05842936155797495,0.8859143812440622,0.0556562571979629
0.018213678846454823,0.018237509593200318,0.963548811560345
0.05842936155797495,0.8859143812440622,0.0556562571979629
0.04862071839501857,0.3195975837142595,0.631781697890722
0.01814657498213128,0.01825953020144725,0.9635938948164214
0.019880640195752294,0.019627699885147506,0.9604916599191002
0.018708874963074947,0.07934335001221812,0.9019477750247069
0.01780203847918998,0.017342055188355642,0.9648559063324543
0.016462340646961966,0.016429495670333888,0.9671081636827041
0.01182956532648856,0.011475493077634336,0.9766949415958771
0.014944306989299256,0.014607777950021517,0.9704479150606792
0.9561773007417973,0.019452655975705484,0.02437004328249724
0.9381691535259116,0.03148831418540229,0.030342532288686167
0.015024167025274258,0.016232793895544703,0.9687430390791811
0.01873683859994849,0.018111765707010265,0.9631513956930413
0.03544945522888669,0.03199252256942772,0.9325580222016855
0.05668278774077979,0.058194803614463955,0.8851224086447563
0.01834106280595548,0.019387677105688186,0.9622712600883564
0.013877728515333839,0.014388275888406693,0.9717339955962595
0.02203234289438783,0.022501502776864725,0.9554661543287474
0.017089683086863747,0.024317255990086904,0.9585930609230493
0.012672276021670634,0.013706549113545947,0.9736211748647834
0.019312802391800065,0.019251316416362654,0.9614358811918373
0.019164134138203708,0.022227011214903638,0.9586088546468927
0.017636971159794197,0.016882785842627344,0.9654802429975784
0.01630108736749711,0.015820860599387566,0.9678780520331154
0.028667763000350083,0.03300211476172319,0.9383301222379267
0.020376717716097188,0.021494772226757584,0.9581285100571452
0.012174358220343495,0.012950591818620594,0.9748750499610359
0.016704408291426043,0.01797406493007633,0.9653215267784976
0.022917224960899707,0.023412730907991154,0.9536700441311092
0.02001945541564188,0.7843975200450156,0.19558302453934243
0.024683882966959756,0.02811033289936038,0.9472057841336798
0.013260531665699507,0.013311433406335319,0.9734280349279651
0.016574659652544094,0.016481696909321074,0.9669436434381348
0.021437107404589924,0.02185637113702207,0.956706521458388
0.024777451161143965,0.027623394509234574,0.9475991543296215
0.013818081358189377,0.01405224349998002,0.9721296751418306
0.018455791637318367,0.019817976019517458,0.9617262323431642
0.022841870427245444,0.02215681248761383,0.9550013170851408
0.012151597484111027,0.01213803332775472,0.9757103691881343
0.016129803129246993,0.016063813596940223,0.9678063832738127
0.019393495177837266,0.02007807096679679,0.960528433855366
0.02296438913136681,0.023443104636366695,0.9535925062322665
0.020105454469246734,0.02139598008568175,0.9584985654450715
0.011259719480062016,0.011163453182029387,0.9775768273379085
0.018228226311068327,0.019551551985732645,0.962220221703199
0.9166831710645981,0.0406604682225323,0.042656360712869636
0.01452271143624083,0.014494726973294524,0.9709825615904646
0.022981780725702824,0.9503659786356343,0.02665224063866283
0.021842610019360966,0.021829954229437256,0.9563274357512017
0.019903675478694732,0.02063786132037506,0.9594584632009302
0.02789980809213396,0.9406602356095652,0.03143995629830083
0.012833578638092756,0.013557250310618045,0.9736091710512892
0.8331835034576927,0.08342474979868458,0.08339174674362285
0.5306335537427767,0.029185494442298583,0.44018095181492484
0.9561471692196917,0.021092567238764383,0.022760263541544007
0.957812623934035,0.020575796510855882,0.021611579555109155
0.8331835034576927,0.08342474979868458,0.08339174674362285
0.1621595387747511,0.817164046846571,0.020676414378678048
0.5306335537427767,0.029185494442298583,0.44018095181492484
0.9561471692196917,0.021092567238764383,0.022760263541544007
0.957812623934035,0.020575796510855882,0.021611579555109155
0.9585142564777348,0.020479605284601906,0.02100613823766333
0.964963333103054,0.016702842614215885,0.01833382428273019
0.9611234712624719,0.01911867442072339,0.019757854316804664
0.1621595387747511,0.817164046846571,0.020676414378678048
0.9588849676964204,0.01943892980991442,0.021676102493665163
0.9585142564777348,0.020479605284601906,0.02100613823766333
0.9611234712624719,0.01911867442072339,0.019757854316804664
0.02103034464388551,0.9559672518386214,0.02300240351749311
0.010847681439790728,0.011281886736481783,0.9778704318237275
0.02103034464388551,0.9559672518386214,0.02300240351749311
0.010847681439790728,0.011281886736481783,0.9778704318237275
